created_at,full_text,username,tweet_url,value,value_link_source
Thu Jan 11 01:39:32 +0000 2024,"['nibapakloe', 'kemhan', 'ri', 'prabowo', 'tnial', 'puspen', 'tni', 'partaisocmed', 'yusuf', 'dumdum', 'tempodotco', 'kumpar', 'masalah', 'lu', 'ga', 'bayar', 'napa', 'ngajak2', 'orang', 'simpati', 'gilir', 'untung', 'diem', 'aja']",teguhdaya,https://twitter.com/teguhdaya/status/1745259112060113352,HOAX,
Thu Jan 11 01:39:31 +0000 2024,"['oghwayy', 'gieehad', 'nibapakloe', 'kemhan', 'ri', 'prabowo', 'tnial', 'puspen', 'tni', 'partaisocmed', 'yusuf', 'dumdum', 'tempodotco', 'kumpar', 'mungkin', 'label', 'kabinet', 'bersih', 'lebih', 'harga', 'pada', 'citra', 'negara']",wyze_tw,https://twitter.com/wyze_tw/status/1745259108171981178,HOAX,
Thu Jan 11 01:39:10 +0000 2024,"['insanequeeny', 'b16brads', 'yups', 'mknnya', 'usut', 'punya', 'usut', 'ktmu', 'lah', 'tu', 'komandan2nya', 'yg', 'duga', 'merintah', 'abis', 'kan', 'prbw', 'lepas', 'dr', 'tni', 'sm', 'wiranto', 'nambah2', 'dah']",tenda4kap,https://twitter.com/tenda4kap/status/1745259021958107601,HOAX,
Thu Jan 11 01:38:10 +0000 2024,"['baekkiechan461', 'iya', 'makanya', 'sedih', 'bgt', 'untung', 'kmrn', 'dimention', 'pas', 'debat', 'karna', 'emg', 'fakta', 'lapang', 'banyak', 'yg', 'pangkat', 'kecil', 'yg', 'udh', 'pensiun', 'tuh', 'sejahtera', 'rendah', 'bgt', 'padahal', 'tni', 'tuh', 'kalo', 'dimintain', 'ga', 'pernah', 'pamrih', 'sama', 'kaya', 'damkar']",neoreulbwaya,https://twitter.com/neoreulbwaya/status/1745258768219410799,HOAX,
Thu Jan 11 01:37:43 +0000 2024,"['ramai', 'viralkan', 'nyata', 'tni', 'partisan', 'sudah', 'komando', 'atas', 'lawanneoorba', 'ganjarmahfudm3nang']",AdaroSerge,https://twitter.com/AdaroSerge/status/1745258655271035267,HOAX,https://regional.kompas.com/read/2024/01/11/152215678/viral-foto-dandim-sukoharjo-terpasang-di-apk-bersama-prabowo-gibran-ini
Thu Jan 11 01:37:36 +0000 2024,"['ndrewstjan', 'kemenkumham', 'ri', 'puspen', 'tni', 'tniau', 'tni', 'ad', 'tnial', 'ngapain', 'mikirin', 'asa', 'jabat', 'mending', 'mikirin', 'pertanggungjawabannya', 'rakyat', 'lah']",welermann,https://twitter.com/welermann/status/1745258626695237822,HOAX,
Thu Jan 11 01:37:27 +0000 2024,"['anak', 'ogi', 'jokowi', 'puspen', 'tni', 'benar', 'ini', 'dandim', 'sukoharjo', 'tlng', 'klarifikasi']",Abymany47450488,https://twitter.com/Abymany47450488/status/1745258590414450899,HOAX,https://regional.kompas.com/read/2024/01/11/152215678/viral-foto-dandim-sukoharjo-terpasang-di-apk-bersama-prabowo-gibran-ini
Thu Jan 11 01:37:25 +0000 2024,"['03', 'nakula', 'puspen', 'tni', 'sptnya', 'anggota', 'yg', 'tdk', 'netral']",yvonetandiarak,https://twitter.com/yvonetandiarak/status/1745258578724995377,HOAX,https://regional.kompas.com/read/2024/01/11/152215678/viral-foto-dandim-sukoharjo-terpasang-di-apk-bersama-prabowo-gibran-ini
Thu Jan 11 01:37:11 +0000 2024,"['republikaonline', 'asn', 'tni', 'polri', 'netral', 'tidak', 'tunjuk', 'pihak', 'sampe', 'pandu', 'foto', 'aja', 'gak', 'pake', 'jari2', 'pdhl', 'sering', 'gak', 'maksud', 'jg', 'nunjukin', 'no', 'pilih', 'jabat', 'kok', 'gak', 'netral', 'jelas2', 'nunjukin', 'pihak']",strawberrybbbyy,https://twitter.com/strawberrybbbyy/status/1745258523494367569,FAKTA,https://www.detik.com/jatim/berita/d-7135742/5-hal-soal-khofifah-all-out-dukung-prabowo-gibran-di-pilpres-2024
Thu Jan 11 01:37:01 +0000 2024,"['nenkmonica', 'fakta', 'memang', 'henti', 'tni', 'dgn', 'status', 'laku', 'langgar', 'ham', 'berat']",nats_casual,https://twitter.com/nats_casual/status/1745258478967590942,HOAX,
Thu Jan 11 01:36:04 +0000 2024,"['lina83818', 'dahnilanzar', 'segitu', 'juang', 'tni', 'ad', 'tniau', 'tnial', 'prajurit2', 'yg', 'mmpertaruhkan', 'nyawa', 'bangsa', 'sejahtera', 'hidup', 'masa', 'tni', 'g', 'netral', 'puspen', 'tni', 'pak', 'aniesbaswedan', 'butuh', 'netral', 'aparat', 'kok', 'mas', 'kalah', 'menang', 'serah', 'yang', 'maha', 'esa']",Andi_Rubby,https://twitter.com/Andi_Rubby/status/1745258238994428338,HOAX,
Thu Jan 11 01:35:47 +0000 2024,"['randomworldwar', 'bjir', 'rem', 'rem', 'beli', 'tni', 'sekarang']",sesitanyajawa,https://twitter.com/sesitanyajawa/status/1745258169763582053,HOAX,
Thu Jan 11 01:35:12 +0000 2024,"['mas', 'dzaki', 'bolabolaaja', 'sementang', 'tni', 'emang', 'sikap', 'gitu', 'main', 'lempar']",GretyPerty67138,https://twitter.com/GretyPerty67138/status/1745258021633310786,HOAX,
Thu Jan 11 01:35:03 +0000 2024,"['zarryhendrik', 'tni', 'polri', 'suruh', 'ngak', 'netral', 'nexy', 'nya', 'gubernur', 'aktif', 'aja', 'ngam', 'netral', 'entah', 'lah', 'sama', 'negeri']",Nanda_DarkTeror,https://twitter.com/Nanda_DarkTeror/status/1745257983326789848,FAKTA,https://www.detik.com/jatim/berita/d-7135742/5-hal-soal-khofifah-all-out-dukung-prabowo-gibran-di-pilpres-2024
Thu Jan 11 01:34:02 +0000 2024,"['bebque', 'nyata', 'jodoh', 'pilot', 'tempur', 'tni', 'au']",ButterCupdanie1,https://twitter.com/ButterCupdanie1/status/1745257729353261369,HOAX,
Thu Jan 11 01:33:42 +0000 2024,"['detikcom', 'imbal', 'panjang', 'gubernur', 'jatim', 'padahal', 'asn', 'tni', 'polri', 'jabat', 'negara', 'kan', 'netral']",AnangZamroni1,https://twitter.com/AnangZamroni1/status/1745257644020178999,FAKTA,https://www.detik.com/jatim/berita/d-7135742/5-hal-soal-khofifah-all-out-dukung-prabowo-gibran-di-pilpres-2024
Thu Jan 11 01:32:08 +0000 2024,"['republikaonline', 'sekali', 'aja', 'tni', 'polri', 'dukung', 'prabowo', 'biar', 'lengkap', 'kan']",Nanda_DarkTeror,https://twitter.com/Nanda_DarkTeror/status/1745257251349381280,FAKTA,https://www.detik.com/jatim/berita/d-7135742/5-hal-soal-khofifah-all-out-dukung-prabowo-gibran-di-pilpres-2024
Thu Jan 11 01:32:06 +0000 2024,"['puspen', 'tni', 'ftii', 'gelar', 'dialog', 'netralitas', 'tni', 'milu', '2024', '-', 'utama', 'news', 'https', 't', 'co', 'yk6talrywx']",pojokanan,https://twitter.com/pojokanan/status/1745257243350851797,HOAX,
Thu Jan 11 01:31:43 +0000 2024,"['vivacoid', 'prabowo', 'mantan', 'prajurit', 'tni', 'ya', 'mental', 'kuat', 'baja']",nuvo89,https://twitter.com/nuvo89/status/1745257146928021711,HOAX,
Thu Jan 11 01:31:28 +0000 2024,"['lihat', 'laku', 'kader', 'pd', 'nih', 'anies', 'sampai', 'soal', 'perintah', 'sby', 'hasil', 'naik', 'gaji', 'tni', '9x', 'nyata', 'ehh', 'malah', 'anggap', 'salah', 'nih', 'partai', 'lama2', 'jadi', 'aneh', 'jadi', 'kalau', 'berangan', 'apabila', 'sampakan', 'yg', 'baik', 'amp', 'benar', 'tetap', 'anggap', 'salah', 'https', 't', 'co', 'yww4yihm4w']",RomitsuT,https://twitter.com/RomitsuT/status/1745257080913830107,FAKTA,https://www.cnnindonesia.com/nasional/20240109071418-617-1046975/anies-kutip-era-sby-tni-polri-naik-gaji-9-kali-demokrat-buka-suara
Thu Jan 11 01:31:11 +0000 2024,"['giat', 'komunikasi', 'sosial', 'erat', 'hubung', 'tni', 'rakyat', 'untuk', 'tahu', 'kembang', 'situasi', 'wilayah', 'bina', 'tegas', 'babinsa', 'koramil', '10', 'kradenan', 'serda', 'suwaji', 'laksana', 'komsos', 'warung', 'kopi', 'bpk', 'yanto', 'warga', 'desa', 'nglunggerkamis', '11', '1', '2024', 'https', 't', 'co', '7svgf8xnco']",Koramil10K,https://twitter.com/Koramil10K/status/1745257013360423206,HOAX,
Thu Jan 11 01:30:49 +0000 2024,"['ndrewstjan', 'kemenkumham', 'ri', 'puspen', 'tni', 'tniau', 'tni', 'ad', 'tnial', 'kok', 'kemenkumham', 'si', 'kan', 'kemenhan', 'wkwkwk']",shafwanisme,https://twitter.com/shafwanisme/status/1745256918036455730,HOAX,
Thu Jan 11 01:30:29 +0000 2024,"['pak', 'prabowo', 'kuasa', 'lahan', 'lalu', 'perusahaan2nya', 'jadi', 'menhan', 'apa', 'kait', 'rumah', 'prajurit', 'tni', 'polri', 'soal', 'rumah', 'prajurit', 'rupa', 'urus', 'negara', 'lalu', 'apbn', 'aneh', 'koq', 'dikait2kan', 'mang', 'kala', 'jadi', 'gub', 'pernah', 'sisih', 'harta', 'pribadi', 'buat', 'sejahtera', 'asn', 'https', 't', 'co', 'yvojcrvdu9']",WakLabu02,https://twitter.com/WakLabu02/status/1745256834355880090,HOAX,
Thu Jan 11 01:29:48 +0000 2024,"['eko', 'teguh', 's', 'ndrewstjan', 'mana', 'bakal', 'musuh', 'ga', 'baca', 'berita', 'baru', 'klo', 'malah', 'datang', 'petinggi', 'tni', 'polisi']",sourisashem,https://twitter.com/sourisashem/status/1745256662829875441,HOAX,
Thu Jan 11 01:29:45 +0000 2024,"['unik', 'ara', 'nibapakloe', 'kemhan', 'ri', 'prabowo', 'tnial', 'puspen', 'tni', 'partaisocmed', 'yusuf', 'dumdum', 'tempodotco', 'kumpar', 'opo', 'iki', 'jane', 'tuku', 'helii', 'gak', 'bayar', 'ngunu', 'tah']",autowoonie27,https://twitter.com/autowoonie27/status/1745256651232575947,HOAX,
Thu Jan 11 01:29:31 +0000 2024,"['araapriani78', 'harunar04671947', 'amira', 'suud', 'chavesz08', 'tni', 'mah', 'bawah', 'panglima', 'tni', 'kali', 'bukan', 'bawah', 'kemenhan']",nilrofficial,https://twitter.com/nilrofficial/status/1745256592084554043,HOAX,
Thu Jan 11 01:29:04 +0000 2024,"['arif63858371', 'yudhakhan', 'maap', 'kaya', 'yg', 'mana', 'ya', 'bang', 'kalo', 'sejahtera', 'tni', 'posisi', 'blio', 'menhan', 'seperti', 'wajar', 'ya', 'tentang', 'tanah', 'blio', 'sendiri', 'aku', 'tanah', 'tsb', 'tanah', 'negara', 'blio', 'pegang', 'hgu-nya', 'ada', 'lain', 'yg', 'sebut', 'di', 'atas']",dindaakusumo,https://twitter.com/dindaakusumo/status/1745256477592584494,HOAX,
Thu Jan 11 01:28:30 +0000 2024,"['andi', 'rubby', 'nibapakloe', 'kemhan', 'ri', 'prabowo', 'tnial', 'puspen', 'tni', 'partaisocmed', 'yusuf', 'dumdum', 'tempodotco', 'kumpar', 'gerindra', 'bio', 'nya', 'bilang', 'orang', 'bloon', 'dia', 'bloon', 'minimal', 'baca', 'dlu', 'sampe', 'tuntas', 'tweet', 'nya', 'cok']",bukandokterkok,https://twitter.com/bukandokterkok/status/1745256337024667852,HOAX,
Thu Jan 11 01:28:19 +0000 2024,"['kodim1412kolaka', 'tni', 'sama', 'rakyat']",MMakrub,https://twitter.com/MMakrub/status/1745256288244888030,HOAX,
Thu Jan 11 01:27:56 +0000 2024,"['partaisocmed', 'yg', 'tidur', 'capresnya', 'yg', 'jadi', 'tameng', 'tni', 'nya', 'salah', 'gambar', 'itu']",listyo81,https://twitter.com/listyo81/status/1745256192224768207,HOAX,
Thu Jan 11 01:26:24 +0000 2024,"['angkat', 'laut', 'italia', 'kita', 'perlu', 'tunggu', 'lama', 'untuk', 'segera', 'masuk', 'dinas', 'tni', 'angkat', 'laut', 'cara', 'juga', 'pernah', 'laku', 'italia', 'mesir', 'beli', 'frigate', 'fremm', 'mereka', 'italia', 'lepas', 'kapal', 'nanti', 'pesan', 'jumlah', 'sama', 'fincantieri', 'https', 't', 'co', 'armdzdhwy8']",RandomWorldWar,https://twitter.com/RandomWorldWar/status/1745255807770562712,HOAX,
Thu Jan 11 01:25:32 +0000 2024,"['yurissa', 'samosir', 'adamvelcro', 'adedhani9', 'akalsehat2024', 'aking', 'adit', 'kang', 'toniee', 'choymarkochoy', 'chaidar', '2000', 'ridngemil', 'cara', 'tni', 'bukan', 'lembek']",YARRIESUNRISE,https://twitter.com/YARRIESUNRISE/status/1745255590321078391,HOAX,
Thu Jan 11 01:25:01 +0000 2024,"['kimberley', '2024', 'kimberley', '2024', 'lu', 'sedang', 'adu', 'domba', 'tni', 'dngn', 'pak', 'anies']",MustaqimAGani,https://twitter.com/MustaqimAGani/status/1745255457617482165,HOAX,
Thu Jan 11 01:23:59 +0000 2024,"['puspen', 'tni', 'netralitas', 'ini', 'apa', 'gak', 'kapok', 'gak', 'naik', 'gaji', 'eh', 'iya', 'wong', 'jenderalny', 'bahagia', 'gpp', 'deh', 'https', 't', 'co', 'ga2ltiwnq6']",TigaPerioDead,https://twitter.com/TigaPerioDead/status/1745255198531228044,HOAX,
Thu Jan 11 01:23:24 +0000 2024,"['andi', 'rubby', 'nibapakloe', 'kemhan', 'ri', 'prabowo', 'tnial', 'puspen', 'tni', 'partaisocmed', 'yusuf', 'dumdum', 'tempodotco', 'kumpar', 'gerindra', 'komen', 'ga', 'nyambung', 'asal', 'bunyi', 'kek', 'kentut', 'ga', 'baca', 'konteks', 'utuh', 'tp', 'asal', 'tuduh', 'tahun', 'brp', 'jadi', 'era', 'presiden', 'megawati', 'dulu', 'menhan', 'nya', 'siapa', 'ngapain', 'tum', 'gerindra', 'segala', 'biarpun', 'goblok', 'gratis', 'jgn', 'lu', 'borong', 'sendiri', 'bro', 'maen', 'sosmed', 'jg', 'iqro', 'dulu', 'lah']",mamad93,https://twitter.com/mamad93/status/1745255052946919468,HOAX,
Thu Jan 11 01:22:35 +0000 2024,"['puspen', 'tni', 'punten', 'mang', 'mohon', 'tanggapanya', 'https', 't', 'co', 'ohgsxzngxe']",TigaPerioDead,https://twitter.com/TigaPerioDead/status/1745254847077822562,HOAX,
Thu Jan 11 01:22:19 +0000 2024,"['mulanbilqis', 'ciduk', 'nang', 'liat', 'nih', 'pak', 'yg', 'sebar', 'foto', 'puspen', 'tni', 'ccicpolri']",bukanbolott,https://twitter.com/bukanbolott/status/1745254778752659803,HOAX,
Thu Jan 11 01:21:28 +0000 2024,"['halo', 'sobatrbpn', 'kabupaten', 'bantul', 'repost', 'pemkabbantul', 'hallo', 'dulur', 'bantul', 'raya', 'natal', 'sama', 'asn', 'tni', 'polri', 'bumn', 'bumd', 'se', 'kabupaten', 'bantul', 'langsung', 'pendopo', 'gereja', 'hkty', 'ganjur', 'natal2023', 'https', 't', 'co', 'fnli0aelzk']",KantahKabBantul,https://twitter.com/KantahKabBantul/status/1745254564809617444,HOAX,
Thu Jan 11 01:21:21 +0000 2024,"['fahrihamzah', 'shamsiali2', 'kok', 'udah', 'ngelarang', 'hak', 'orang', 'dapat', 'sih', 'orba', 'kali', 'abang', 'ah', 'shamsiali2', 'warga', 'negara', 'bebas', 'punya', 'hak', 'dapat', 'punya', 'hak', 'politik', 'juga', 'bukan', 'asn', 'tni', 'polri', 'yg', 'larang', 'politik', 'gmn', 'sih', 'kuasa', 'aja', 'udah', 'orba', 'banget']",darmannst,https://twitter.com/darmannst/status/1745254537525678569,HOAX,
Thu Jan 11 01:20:50 +0000 2024,"['jalan', 'bisnis', 'curi', 'kendara', 'markas', 'tni', 'eko', 'maryanto', 'untung', 'rp', '4', 'm', 'per', 'tahun', 'https', 't', 'co', 'gr5ofy0run', 'https', 't', 'co', 'e8u9cpzpci']",BedidinQ,https://twitter.com/BedidinQ/status/1745254406260711734,FAKTA,Kompas.id
Thu Jan 11 01:20:13 +0000 2024,"['gieehad', 'nibapakloe', 'kemhan', 'ri', 'prabowo', 'tnial', 'puspen', 'tni', 'partaisocmed', 'yusuf', 'dumdum', 'tempodotco', 'kumpar', 'brahma', 'yg', 'sifat', 'tdk', 'brahma']",deny_crz,https://twitter.com/deny_crz/status/1745254251100885374,HOAX,
Thu Jan 11 01:18:27 +0000 2024,"['personil', 'koramil', '1409-01', 'somba', 'opu', 'sama', 'kelompok', 'tani', 'paggentungan', 'lahan', 'tni', 'ad', 'cq', 'kodam', 'xiv', 'hsn', 'kel', 'tamarunang', 'kec', 'somba', 'opu', 'kab', 'gowa', 'sedang', 'laksana', 'tanam', 'padi', 'manual', 'rangka', 'dukung', 'program', 'tahan', 'pangan', 'kodim', '1409', 'gowa', 'https', 't', 'co', '6tqqqgjfu8']",KODIM_1409,https://twitter.com/KODIM_1409/status/1745253805594476818,HOAX,
Thu Jan 11 01:18:22 +0000 2024,"['jokowi', 'apa', 'pak', 'jokowi', 'laku', 'masuk', 'kerah', 'tni', 'amp', 'polri', 'asn', 'u', 'laku', 'curang', 'tp', 'tetap', 'kalah', 'prabowo-', 'gibran', 'krn', 'prabowo', 'sejak', 'thn', '2013', 'sdh', 'dapat', 'sumpah', 'serapah', 'kapan', 'sampean', 'prabowo', 'akan', 'jd', 'presiden', 'ri', 'amp', 'jokowi', 'siap2', 'u', 'hadap', 'tuntut', 'rakyat', 'https', 't', 'co', 'ysg339imsj']",Mr_mayus3567,https://twitter.com/Mr_mayus3567/status/1745253784912375914,HOAX,
Thu Jan 11 01:16:34 +0000 2024,"['jalan', 'bisnis', 'curi', 'kendara', 'markas', 'tni', 'eko', 'maryanto', 'untung', 'rp', '4', 'm', 'per', 'tahun', 'https', 't', 'co', 'm6ezarbemx', 'https', 't', 'co', 'm6ezarbemx']",posaktualcom,https://twitter.com/posaktualcom/status/1745253331922993397,FAKTA,Kompas.id
Thu Jan 11 01:15:44 +0000 2024,"['puspen', 'tni', 'kemhan', 'ri', 'prabowo', 'bayar', 'dong', 'pak', 'kata', 'takut', 'rakyat']",AchmadRZein_,https://twitter.com/AchmadRZein_/status/1745253124171076013,HOAX,
Thu Jan 11 01:15:28 +0000 2024,"['fbt', 'lapor', 'kasus', 'knalpot', 'brong', 'depan', 'markas', 'tni', '408', 'polres', 'boyolali', 'https', 't', 'co', 'jvynt4nng7', 'kebenaranpastimenang', 'jokowi', 'prabowo', 'khofifah', 'anies', 'megawati', 'soekarnoputri', 'emaknya', 'g4njarjkwpalsu', 'pak', 'jk']",idpostcoid,https://twitter.com/idpostcoid/status/1745253056105902269,FAKTA,https://www.liputan6.com/regional/read/5494349/7-relawan-ganjar-mahfud-md-dianiaya-prajurit-yonif-408-ini-klarifikasi-dandim-0724boyolali?page=2
Thu Jan 11 01:15:25 +0000 2024,"['nibapakloe', 'kemhan', 'ri', 'prabowo', 'tnial', 'puspen', 'tni', 'partaisocmed', 'yusuf', 'dumdum', 'tempodotco', 'kumpar', 'malu', 'malu', 'in', 'banget', 'nih', 'tum', 'gerindra', 'buzzer', 'aja', 'banyak', 'helikopter', 'orang', 'embat']",Andi_Rubby,https://twitter.com/Andi_Rubby/status/1745253044261138602,HOAX,
Thu Jan 11 01:15:01 +0000 2024,"['oposisicerdas', 'kalau', 'perhati', 'anggota', 'polri', 'sdh', 'hebat', 'skrg', 'punya', 'mobil', 'tinggal', 'asrama', 'yg', 'blm', 'punya', 'rmh', 'tni', 'wajar', 'perhati', 'yg', 'lebih', 'penting', 'itu', 'rakyat', 'miskin', 'wajib', 'bantu']",MT93990025,https://twitter.com/MT93990025/status/1745252943149015181,HOAX,
Thu Jan 11 01:13:34 +0000 2024,"['jalan', 'bisnis', 'curi', 'kendara', 'markas', 'tni', 'eko', 'maryanto', 'untung', 'rp', '4', 'm', 'per', 'tahun', 'https', 't', 'co', 'kopgijutsd']",geloraco,https://twitter.com/geloraco/status/1745252578647273603,FAKTA,Kompas.id
Thu Jan 11 01:13:20 +0000 2024,"['tempodotco', 'oo', 'jadi', 'doi', 'serius', 'bangun', 'negara', 'dinasti', 'krn', 'silsilah', 'kan', 'doi', 'cm', 'tukang', 'serut', 'tum', 'parte', 'bkn', 'jenderal', 'tni', 'bkn', 'politis', 'bkn', 'aktivis', 'akademisi', 'jg', 'bkn', 'ijasah', 'aja', 'd', 'duga', 'palsu']",J4ckPippo,https://twitter.com/J4ckPippo/status/1745252521453686803,HOAX,
Thu Jan 11 01:11:37 +0000 2024,"['kumpar', 'anies', 'urus', 'tni', 'prabowo', 'urus', 'utang', 'ganjar', 'urus', 'diplomasi']",AfifudinBa70250,https://twitter.com/AfifudinBa70250/status/1745252087129411991,FAKTA,https://www.kompas.com/cekfakta/read/2024/01/10/115500282/kata-dan-fakta--menguji-pernyataan-anies-pada-debat-ketiga-7-januari?page=3
Thu Jan 11 01:10:37 +0000 2024,"['xquitavee', 'menhan', 'koq', 'kerja', 'cuman', 'belanja', 'tnpa', 'pikir', 'sejahtera', 'akarrumput', 'tni', 'ad', 'puspen', 'tni', 'dan', 'mmberdayakan', 'pindad', 'amp', 'ptpal', 'indonesia', 'jd', 'sumber', 'alutsista', 'sahabatganjar', 'gusdurians', 'ganjarmahfud']",rbing67,https://twitter.com/rbing67/status/1745251836515520809,HOAX,
Thu Jan 11 01:10:14 +0000 2024,"['detikcom', 'kalo', 'konteks', 'bidang', 'ekonomi', 'rakyat', 'dlm', 'isu', 'kuasa', 'lahan', 'produktif', 'gelintir', 'usaha', 'sih', 'oke2', 'aja', 'ini', 'dikaitin', 'dgn', 'rumah', 'prajurit', 'tni', 'ngga', 'nyambung', 'sih', 'lahan2', 'produktif', 'yg', 'asai', 'prabowo', 'itu', 'ngga', 'ubah', 'alih', 'fungsi', 'kan', 'jadi', 'rumah']",p4piKRiS,https://twitter.com/p4piKRiS/status/1745251738012311683,FAKTA,https://news.detik.com/pemilu/d-7134329/reaksi-anies-usai-disinggung-prabowo-soal-komentar-lahan?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom
Thu Jan 11 01:10:05 +0000 2024,"['214', 'motor', 'curi', 'temu', 'gudang', 'tni', 'sidoarjo', 'mau', 'kirim', 'timor', 'leste', 'https', 't', 'co', '4czwqvmkuy', 'tempootomotif']",tempodotco,https://twitter.com/tempodotco/status/1745251700657766701,FAKTA,Detik.com
Thu Jan 11 01:08:48 +0000 2024,"['lettachantik', 'ch', 'chotimah2', 'narkosun', 'sahabatganjar', 'dennysiregar7', 'ekokuntadhi1', 'islah', 'bahrawi', 'dika', 'maxelyou', 'iam', 'zelt', 'mas', 'veel', 'bangsaygsujud', 'bentangnegeri', 'neneng', 'kafir', 'mpoklela7', 'mmg', 'benar', 'apa', 'yg', 'kata', 'mega', 'contoh', 'kasus', 'boyolali', 'sudah', 'buat', 'rakyat', 'tni', 'suka', 'ganjar', 'amp', 'pdip', 'lebih', 'jauh', 'lagi', 'buzzerrp', 'wadas', 'buat', 'warga', 'desa', 'wadas', 'kendeng', 'takut', 'pulang', 'desa', 'masing-masing', 'hidup', 'sbg', 'ungsi', 'dlsb', 'dlsb']",icikiwir_08,https://twitter.com/icikiwir_08/status/1745251379827155109,HOAX,
Thu Jan 11 01:08:18 +0000 2024,"['ini', 'gambar', 'aura', 'netralitas', 'layer', 'atas', 'turun', 'layer', 'bawah', 'dengan', 'gagah', 'tampil', 'foto', 'seragam', 'sekaligus', 'pangkat', 'satu', 'frame', 'gambar', 'paslon', '02', 'mohon', 'perhati', 'puspen', 'tni', 'bawaslu', 'ri', 'kpu', 'id']",BerrySilalahi65,https://twitter.com/BerrySilalahi65/status/1745251252567740643,HOAX,
Thu Jan 11 01:07:49 +0000 2024,"['usahajadulu', 'masfurqon15', 'mobil', 'dinas', 'ajudan', 'dari', 'tni', 'riwa', 'riwi', 'kunjung', 'kampanye', 'nya', 'wow', 'kayak', 'gak', 'kewuh', 'nya', 'gitu', 'klo', 'liat', 'rakyat', 'justru', 'malah', 'bangga', 'dapat', 'previlage']",_ndiik,https://twitter.com/_ndiik/status/1745251129406242892,HOAX,
Thu Jan 11 01:07:31 +0000 2024,"['nengdenox9', 'kimberley', '2024', 'tni', 'blorong', 'kimbek', 'contoh', 'haha']",LagiBeTeAjj,https://twitter.com/LagiBeTeAjj/status/1745251057243168830,HOAX,
Thu Jan 11 01:07:03 +0000 2024,"['oposisicerdas', 'apa', 'gk', 'rakyat', 'kbnykn', 'yg', 'hrs', 'disejhtrakan', 'dulu', 'msih', 'bnyk', 'rakyat', 'yg', 'hidup', 'dgn', 'pndptn', '20', '000', 'hari', 'klu', 'tni', 'polri', 'rasa', 'sdh', 'lebih', 'dr', 'cukup', 'samping', 'gaji', 'ada', 'tunjang', 'lekat', 'lai', 'bagi', 'rasa', 'lah', 'dgn', 'rakyat', 'bagus', 'klu', 'gaji', 'abdi', 'negara', 'tinggi', 'nmn', 'sejhterakan', 'rakyat', 'dulu']",LampungSuharni,https://twitter.com/LampungSuharni/status/1745250937579692374,HOAX,
Thu Jan 11 01:06:39 +0000 2024,"['halo', 'sobatrbpn', 'kabupaten', 'bantul', 'kepala', 'kantor', 'tanah', 'kab', 'bantul', 'turut', 'hadir', 'raya', 'natal', '2023', 'sama', 'asn', 'tni', 'polri', 'bumn', 'bumd', 'se', 'kabupaten', 'bantul', 'langsung', 'pendopo', 'gereja', 'hati', 'kudus', 'tuhan', 'yesus', 'ganjur', 'bantul', '06', '01', '2024', 'https', 't', 'co', 'rsdpdr0740']",KantahKabBantul,https://twitter.com/KantahKabBantul/status/1745250837641994690,HOAX,
Thu Jan 11 01:05:38 +0000 2024,"['nibapakloe', 'seanwaterfire', 'kemhan', 'ri', 'prabowo', 'tnial', 'puspen', 'tni', 'partaisocmed', 'yusuf', 'dumdum', 'tempodotco', 'kumpar', 'kan', 'sampeyan', 'tau', 'nagih', 'mana', 'orang', 'mana', 'posisi', 'nya', 'mana']",papa_ditha,https://twitter.com/papa_ditha/status/1745250581529395631,HOAX,
Thu Jan 11 01:05:32 +0000 2024,"['kimberley', '2024', 'bicara', 'fakta', 'mba', 'buzzerp', 'data', 'ban', 'data', 'memang', 'prabowo', 'pernah', 'mau', 'terima', 'masuk', 'data', 'apa', 'tunjuk', 'slama', 'pimpin', 'kemenhan', 'berapa', 'ratus', 'ribu', 'rumah', 'dinas', 'u', 'tni', 'yg', 'bangun']",ay_prakasa2225,https://twitter.com/ay_prakasa2225/status/1745250555658895806,HOAX,
Thu Jan 11 01:02:41 +0000 2024,"['bravo', 'tni', 'sikat', 'separatis', 'akar', 'jangan', 'kasih', 'ruang', 'separatis', 'bumi', 'papua', 'papua', 'damai', 'masyarakat', 'aman', 'tolakpropagandakstp', 'ulmwp', 'halamadrid', 'presiden', 'amanda', 'zahra', 'https', 't', 'co', 'rir0ul1p9o']",coema_coemi,https://twitter.com/coema_coemi/status/1745249840358195539,HOAX,
